t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.0000,-0.00006,0.00000,0.75205,1.00000,-0.00000,-0.00093,-0.00000,0.03516,0.00007,0.68452,0.68452,0.00183,0.00007,2,0.03423,0.00183,0.034232,0.01478,-1.1824,0.0000,0.9512,-0.0021,-2.1388,-0.0004,0.7969,0,0.08500,0.03000,0.0862,0.0863,0.056853,0.118397,16.2346,-0.1220,131.0347,-8.9380,-0.6137,173.2324,16.2324,0.0505,130.8134,-8.9347,0.6301,173.0819,-0.082652,-0.000336,131.0276,0.025531,-0.000134,173.2324,-0.082777,0.000710,130.8062,0.025547,0.000147,173.0819,-0.32323,0.00004,-0.00002,0.70526,-0.38059,-0.00002,-0.32322,-0.00003,0.00001,0.70525,-0.38059,0.00002,0.00137,0.00120,0.00137,0.00120,-1.60124,-0.17654,0.11781,-14.41698,-5.51458,0.04817,-1.60747,0.17104,-0.11341,-14.39875,-5.52061,-0.09455,-1.15531,-0.78214,-1.15516,-0.78215,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0020,-0.00008,0.00000,0.75208,1.00000,-0.00000,-0.00093,-0.00000,0.03514,0.00007,0.68457,0.68452,0.00185,0.00007,2,0.03426,0.00185,0.034261,0.01456,-1.2295,-0.0000,0.7929,-0.0019,-1.9065,-0.0004,0.7003,0,0.08500,0.03000,0.2116,0.2118,-0.048317,0.118244,13.5334,-0.1189,134.9987,17.5440,-0.1980,138.2452,13.5316,0.0556,134.7791,17.5398,0.1424,138.0272,-0.067560,-0.000358,134.9931,-0.079640,-0.000286,138.2452,-0.067656,0.000670,134.7735,-0.079751,0.000614,138.0272,-0.32321,0.00004,-0.00002,0.70518,-0.38051,-0.00002,-0.32321,-0.00003,0.00001,0.70517,-0.38050,0.00002,0.00132,0.00118,0.00132,0.00118,-1.22771,-0.18027,0.11393,-13.87973,-3.81432,0.05249,-1.23399,0.17529,-0.11076,-13.86163,-3.82025,-0.09230,-1.18918,-0.83066,-1.18934,-0.83068,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0040,-0.00009,0.00000,0.75212,1.00000,-0.00000,-0.00094,-0.00000,0.03512,0.00007,0.68461,0.68452,0.00186,0.00007,2,0.03429,0.00186,0.034290,0.01423,-1.2588,-0.0001,0.6558,-0.0016,-1.7086,-0.0003,0.6089,0,0.08500,0.03000,0.1775,0.1777,-0.034410,0.118209,11.1939,-0.1171,138.3753,15.1221,-0.1568,142.0516,11.1921,0.0615,138.1572,15.1201,0.1052,141.8330,-0.055348,-0.000385,138.3708,-0.065733,-0.000322,142.0516,-0.055421,0.000644,138.1527,-0.065821,0.000603,141.8330,-0.32322,0.00004,-0.00002,0.70516,-0.38046,-0.00002,-0.32321,-0.00003,0.00001,0.70515,-0.38046,0.00002,0.00127,0.00116,0.00127,0.00116,-0.90770,-0.18526,0.11157,-13.42064,-2.36158,0.05741,-0.91389,0.18112,-0.10899,-13.40270,-2.36749,-0.09118,-1.21701,-0.87145,-1.21719,-0.87146,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0060,-0.00011,0.00000,0.75214,1.00000,-0.00000,-0.00094,-0.00000,0.03511,0.00007,0.68464,0.68452,0.00187,0.00007,2,0.03432,0.00187,0.034317,0.01382,-1.2781,-0.0001,0.5387,-0.0014,-1.5401,-0.0002,0.5233,0,0.08500,0.03000,0.1478,0.1480,-0.022986,0.118181,9.1943,-0.1155,141.2510,12.8847,-0.1543,145.3051,9.1925,0.0669,141.0343,12.8835,0.1075,145.0883,-0.045384,-0.000408,141.2473,-0.054309,-0.000350,145.3051,-0.045441,0.000623,141.0307,-0.054377,0.000585,145.0883,-0.32324,0.00004,-0.00002,0.70518,-0.38045,-0.00002,-0.32324,-0.00003,0.00001,0.70517,-0.38045,0.00001,0.00122,0.00114,0.00122,0.00114,-0.63235,-0.18950,0.10968,-13.02632,-1.12089,0.06167,-0.63841,0.18615,-0.10747,-13.00851,-1.12679,-0.09019,-1.23986,-0.90589,-1.24000,-0.90590,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0080,-0.00012,0.00000,0.75216,1.00000,-0.00000,-0.00094,-0.00000,0.03510,0.00008,0.68466,0.68452,0.00188,0.00007,2,0.03434,0.00188,0.034344,0.01333,-1.2895,-0.0001,0.4390,-0.0012,-1.3961,-0.0001,0.4436,0,0.08500,0.03000,0.1231,0.1233,-0.013613,0.118160,7.4927,-0.1139,143.7063,10.9354,-0.1526,148.0463,7.4909,0.0715,143.4909,10.9341,0.1114,147.8309,-0.037190,-0.000427,143.7034,-0.044934,-0.000371,148.0463,-0.037233,0.000605,143.4880,-0.044988,0.000567,147.8309,-0.32329,0.00004,-0.00002,0.70523,-0.38046,-0.00002,-0.32329,-0.00003,0.00001,0.70522,-0.38046,0.00001,0.00118,0.00113,0.00118,0.00113,-0.39465,-0.19312,0.10812,-12.68641,-0.06038,0.06532,-0.40061,0.19043,-0.10621,-12.66873,-0.06627,-0.08934,-1.25837,-0.93497,-1.25848,-0.93497,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0100,-0.00014,0.00000,0.75218,1.00000,-0.00000,-0.00094,-0.00000,0.03509,0.00008,0.68469,0.68451,0.00188,0.00007,2,0.03437,0.00188,0.034370,0.01280,-1.2940,-0.0001,0.3542,-0.0011,-1.2731,-0.0001,0.3695,0,0.08500,0.03000,0.1028,0.1029,-0.005875,0.118142,6.0463,-0.1125,145.8067,9.2701,-0.1511,150.3680,6.0445,0.0756,145.5923,9.2688,0.1149,150.1539,-0.030402,-0.000443,145.8043,-0.037195,-0.000389,150.3680,-0.030434,0.000591,145.5899,-0.037237,0.000553,150.1539,-0.32335,0.00004,-0.00002,0.70531,-0.38049,-0.00001,-0.32334,-0.00003,0.00001,0.70531,-0.38049,0.00001,0.00113,0.00113,0.00113,0.00113,-0.18892,-0.19622,0.10683,-12.39250,0.84713,0.06842,-0.19479,0.19406,-0.10517,-12.37492,0.84126,-0.08862,-1.27313,-0.95946,-1.27320,-0.95946,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0120,-0.00015,0.00000,0.75219,1.00000,-0.00000,-0.00093,-0.00000,0.03508,0.00008,0.68471,0.68451,0.00187,0.00007,2,0.03440,0.00187,0.034395,0.01222,-1.2924,-0.0002,0.2822,-0.0009,-1.1676,0.0000,0.3009,0,0.08500,0.03000,0.0859,0.0860,0.000556,0.118127,4.8180,-0.1112,147.6067,7.8487,-0.1497,152.3367,4.8162,0.0792,147.3933,7.8473,0.1179,152.1237,-0.024745,-0.000456,147.6048,-0.030763,-0.000404,152.3367,-0.024769,0.000579,147.3913,-0.030795,0.000541,152.1237,-0.32342,0.00004,-0.00002,0.70542,-0.38054,-0.00001,-0.32342,-0.00003,0.00001,0.70541,-0.38053,0.00000,0.00109,0.00112,0.00109,0.00112,-0.01038,-0.19886,0.10578,-12.13751,1.62466,0.07107,-0.01619,0.19714,-0.10432,-12.12001,1.61880,-0.08802,-1.28464,-0.98004,-1.28467,-0.98003,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0140,-0.00016,0.00000,0.75220,1.00000,-0.00000,-0.00093,-0.00000,0.03508,0.00008,0.68472,0.68451,0.00187,0.00007,2,0.03442,0.00187,0.034419,0.01162,-1.2858,-0.0002,0.2212,-0.0008,-1.0770,0.0001,0.2374,0,0.08500,0.03000,0.0718,0.0719,0.005932,0.118115,3.7761,-0.1101,149.1525,6.6364,-0.1484,154.0082,3.7743,0.0823,148.9398,6.6350,0.1205,153.7962,-0.020005,-0.000466,149.1510,-0.025385,-0.000416,154.0082,-0.020023,0.000569,148.9383,-0.025410,0.000531,153.7962,-0.32350,0.00004,-0.00002,0.70554,-0.38059,-0.00001,-0.32350,-0.00003,0.00001,0.70554,-0.38059,-0.00000,0.00104,0.00112,0.00104,0.00112,0.14498,-0.20111,0.10493,-11.91548,2.29171,0.07333,0.13922,0.19974,-0.10364,-11.89805,2.28585,-0.08750,-1.29335,-0.99728,-1.29335,-0.99727,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0160,-0.00017,0.00000,0.75221,1.00000,-0.00000,-0.00092,-0.00000,0.03507,0.00008,0.68474,0.68450,0.00186,0.00007,2,0.03444,0.00186,0.034441,0.01099,-1.2749,-0.0002,0.1695,-0.0007,-0.9990,0.0001,0.1787,0,0.08500,0.03000,0.0601,0.0602,0.010450,0.118104,2.8932,-0.1090,150.4827,5.6033,-0.1472,155.4296,2.8915,0.0851,150.2706,5.6019,0.1227,155.2184,-0.016016,-0.000475,150.4815,-0.020866,-0.000427,155.4296,-0.016028,0.000561,150.2694,-0.020884,0.000523,155.2184,-0.32360,0.00004,-0.00002,0.70568,-0.38065,-0.00001,-0.32359,-0.00003,0.00002,0.70568,-0.38065,-0.00001,0.00100,0.00112,0.00100,0.00112,0.28056,-0.20303,0.10426,-11.72141,2.86479,0.07524,0.27485,0.20195,-0.10310,-11.70404,2.85894,-0.08707,-1.29966,-1.01167,-1.29963,-1.01165,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.0180,-0.00018,0.00000,0.75221,1.00000,-0.00000,-0.00092,-0.00000,0.03507,0.00008,0.68475,0.68449,0.00185,0.00007,2,0.03446,0.00185,0.034462,0.01036,-1.2604,-0.0002,0.1257,-0.0006,-0.9318,0.0001,0.1246,0,0.08500,0.03000,0.0503,0.0503,0.014264,0.118096,2.1461,-0.1081,151.6297,4.7235,-0.1461,156.6401,2.1443,0.0875,151.4183,4.7222,0.1247,156.4296,-0.012645,-0.000483,151.6288,-0.017051,-0.000436,156.6401,-0.012651,0.000555,151.4174,-0.017064,0.000516,156.4296,-0.32370,0.00004,-0.00002,0.70583,-0.38072,-0.00000,-0.32369,-0.00003,0.00002,0.70583,-0.38072,-0.00001,0.00095,0.00112,0.00095,0.00112,0.39922,-0.20467,0.10373,-11.55111,3.35791,0.07687,0.39355,0.20381,-0.10268,-11.53379,3.35207,-0.08671,-1.30393,-1.02364,-1.30388,-1.02362,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
