t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.6600,0.00007,0.00741,0.46275,1.00000,0.00007,0.00076,0.00004,0.00868,0.00539,0.30152,0.30051,0.00152,0.00804,2,0.03483,0,0.04900,0.01900,0.002749,0.004383,31.5275,0.002473,0.004009,32.5331,0.002766,0.004465,31.4985,0.002488,0.004156,32.5069,-0.00022,-0.02717,-0.54994,1.09444,-0.54586,0.02548,-0.00001,-0.02744,-0.55002,1.09477,-0.54610,0.02568,-0.00278,-0.00000,-0.00283,-0.00000,-0.00038,-0.00599,0.00710,-1.29817,0.08122,-0.12324,-0.00021,-0.00075,0.00611,-1.29734,0.08126,-0.12690,-0.00059,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6650,0.00007,0.00755,0.46275,1.00000,0.00007,0.00077,0.00004,0.00868,0.00549,0.30152,0.30051,0.00153,0.00816,2,0.03483,0,0.04900,0.01900,0.002748,0.004490,31.5278,0.002472,0.004109,32.5335,0.002766,0.004572,31.4980,0.002488,0.004256,32.5065,-0.00022,-0.02765,-0.54991,1.09437,-0.54583,0.02592,-0.00001,-0.02792,-0.55000,1.09470,-0.54607,0.02612,-0.00278,-0.00000,-0.00284,-0.00000,-0.00039,-0.00610,0.00715,-1.29815,0.08123,-0.12636,-0.00021,-0.00088,0.00614,-1.29729,0.08127,-0.13001,-0.00059,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6700,0.00007,0.00768,0.46275,1.00000,0.00007,0.00077,0.00004,0.00868,0.00559,0.30152,0.30051,0.00153,0.00827,2,0.03483,0,0.04900,0.01900,0.002748,0.004598,31.5280,0.002472,0.004210,32.5339,0.002766,0.004680,31.4975,0.002488,0.004357,32.5062,-0.00023,-0.02814,-0.54988,1.09430,-0.54579,0.02636,-0.00002,-0.02841,-0.54997,1.09463,-0.54603,0.02656,-0.00278,-0.00000,-0.00284,-0.00000,-0.00039,-0.00621,0.00720,-1.29813,0.08124,-0.12950,-0.00021,-0.00101,0.00616,-1.29725,0.08128,-0.13314,-0.00059,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6750,0.00007,0.00781,0.46275,1.00000,0.00007,0.00077,0.00004,0.00868,0.00569,0.30152,0.30051,0.00154,0.00839,2,0.03483,0,0.04900,0.01900,0.002747,0.004707,31.5282,0.002471,0.004312,32.5343,0.002766,0.004789,31.4970,0.002487,0.004458,32.5058,-0.00023,-0.02863,-0.54986,1.09423,-0.54575,0.02680,-0.00002,-0.02890,-0.54994,1.09456,-0.54600,0.02701,-0.00278,-0.00000,-0.00284,-0.00000,-0.00040,-0.00632,0.00726,-1.29811,0.08125,-0.13267,-0.00022,-0.00114,0.00619,-1.29720,0.08129,-0.13630,-0.00059,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6800,0.00007,0.00795,0.46275,1.00000,0.00007,0.00077,0.00004,0.00868,0.00579,0.30152,0.30051,0.00154,0.00851,2,0.03483,0,0.04900,0.01900,0.002747,0.004817,31.5285,0.002471,0.004414,32.5347,0.002765,0.004899,31.4965,0.002487,0.004561,32.5055,-0.00023,-0.02912,-0.54983,1.09416,-0.54571,0.02725,-0.00003,-0.02939,-0.54991,1.09449,-0.54596,0.02745,-0.00278,-0.00000,-0.00284,-0.00000,-0.00040,-0.00643,0.00731,-1.29809,0.08126,-0.13587,-0.00022,-0.00127,0.00621,-1.29715,0.08130,-0.13949,-0.00059,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6850,0.00007,0.00808,0.46275,1.00000,0.00007,0.00077,0.00005,0.00868,0.00589,0.30152,0.30051,0.00154,0.00863,2,0.03483,0,0.04900,0.01900,0.002746,0.004928,31.5287,0.002470,0.004517,32.5351,0.002765,0.005010,31.4959,0.002487,0.004664,32.5051,-0.00024,-0.02962,-0.54980,1.09409,-0.54567,0.02770,-0.00003,-0.02988,-0.54988,1.09442,-0.54593,0.02791,-0.00278,-0.00000,-0.00284,-0.00000,-0.00041,-0.00654,0.00736,-1.29807,0.08127,-0.13909,-0.00023,-0.00140,0.00624,-1.29710,0.08131,-0.14270,-0.00059,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6900,0.00007,0.00822,0.46275,1.00000,0.00007,0.00078,0.00005,0.00868,0.00599,0.30152,0.30051,0.00155,0.00875,2,0.03483,0,0.04900,0.01900,0.002746,0.005040,31.5290,0.002469,0.004622,32.5355,0.002765,0.005121,31.4954,0.002486,0.004768,32.5048,-0.00024,-0.03012,-0.54977,1.09401,-0.54563,0.02816,-0.00004,-0.03038,-0.54984,1.09435,-0.54589,0.02836,-0.00278,-0.00000,-0.00284,-0.00000,-0.00041,-0.00665,0.00741,-1.29805,0.08128,-0.14235,-0.00023,-0.00153,0.00626,-1.29705,0.08132,-0.14595,-0.00059,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6950,0.00007,0.00836,0.46275,1.00000,0.00007,0.00078,0.00005,0.00868,0.00609,0.30152,0.30051,0.00155,0.00888,2,0.03483,0,0.04900,0.01900,0.002746,0.005152,31.5292,0.002469,0.004727,32.5359,0.002765,0.005234,31.4948,0.002486,0.004873,32.5044,-0.00025,-0.03062,-0.54974,1.09394,-0.54559,0.02862,-0.00004,-0.03089,-0.54981,1.09427,-0.54585,0.02882,-0.00278,-0.00000,-0.00284,-0.00000,-0.00041,-0.00676,0.00746,-1.29802,0.08129,-0.14563,-0.00024,-0.00166,0.00629,-1.29700,0.08134,-0.14922,-0.00059,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7000,0.00008,0.00850,0.46275,1.00000,0.00007,0.00078,0.00005,0.00868,0.00619,0.30152,0.30051,0.00156,0.00900,2,0.03483,0,0.04900,0.01900,0.002745,0.005266,31.5294,0.002468,0.004833,32.5363,0.002765,0.005347,31.4942,0.002486,0.004979,32.5040,-0.00025,-0.03113,-0.54970,1.09386,-0.54555,0.02908,-0.00005,-0.03140,-0.54978,1.09419,-0.54581,0.02928,-0.00278,-0.00000,-0.00284,-0.00000,-0.00042,-0.00687,0.00751,-1.29799,0.08131,-0.14894,-0.00024,-0.00178,0.00631,-1.29694,0.08135,-0.15252,-0.00059,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7050,0.00008,0.00864,0.46275,1.00000,0.00007,0.00078,0.00005,0.00868,0.00630,0.30152,0.30051,0.00156,0.00912,2,0.03483,0,0.04900,0.01900,0.002745,0.005380,31.5297,0.002468,0.004940,32.5367,0.002765,0.005462,31.4937,0.002486,0.005085,32.5037,-0.00026,-0.03164,-0.54967,1.09377,-0.54551,0.02955,-0.00005,-0.03191,-0.54974,1.09411,-0.54577,0.02975,-0.00278,-0.00000,-0.00284,-0.00000,-0.00042,-0.00698,0.00756,-1.29797,0.08132,-0.15227,-0.00024,-0.00191,0.00633,-1.29689,0.08136,-0.15584,-0.00059,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7100,0.00008,0.00878,0.46275,1.00000,0.00007,0.00078,0.00006,0.00868,0.00640,0.30152,0.30051,0.00157,0.00925,2,0.03483,0,0.04900,0.01900,0.002744,0.005496,31.5299,0.002467,0.005047,32.5372,0.002765,0.005577,31.4931,0.002485,0.005193,32.5033,-0.00026,-0.03216,-0.54964,1.09369,-0.54546,0.03002,-0.00006,-0.03242,-0.54970,1.09403,-0.54573,0.03022,-0.00278,-0.00000,-0.00284,-0.00000,-0.00043,-0.00709,0.00762,-1.29793,0.08133,-0.15563,-0.00025,-0.00204,0.00636,-1.29683,0.08138,-0.15919,-0.00059,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7150,0.00008,0.00893,0.46275,1.00000,0.00007,0.00079,0.00006,0.00868,0.00651,0.30152,0.30051,0.00157,0.00937,2,0.03483,0,0.04900,0.01900,0.002744,0.005612,31.5301,0.002467,0.005156,32.5376,0.002765,0.005693,31.4925,0.002485,0.005301,32.5029,-0.00027,-0.03268,-0.54960,1.09361,-0.54542,0.03049,-0.00006,-0.03294,-0.54966,1.09395,-0.54569,0.03069,-0.00278,-0.00000,-0.00284,-0.00000,-0.00043,-0.00720,0.00767,-1.29790,0.08135,-0.15902,-0.00025,-0.00217,0.00638,-1.29677,0.08139,-0.16257,-0.00059,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7200,0.00008,0.00907,0.46275,1.00000,0.00007,0.00079,0.00006,0.00868,0.00661,0.30152,0.30051,0.00157,0.00950,2,0.03483,0,0.04900,0.01900,0.002743,0.005729,31.5303,0.002466,0.005265,32.5380,0.002765,0.005810,31.4919,0.002485,0.005410,32.5025,-0.00027,-0.03320,-0.54956,1.09352,-0.54537,0.03096,-0.00007,-0.03347,-0.54962,1.09386,-0.54565,0.03117,-0.00278,-0.00000,-0.00284,-0.00000,-0.00044,-0.00730,0.00772,-1.29787,0.08136,-0.16244,-0.00026,-0.00230,0.00641,-1.29670,0.08141,-0.16598,-0.00060,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7250,0.00008,0.00922,0.46275,1.00000,0.00007,0.00079,0.00006,0.00868,0.00672,0.30152,0.30051,0.00158,0.00962,2,0.03483,0,0.04900,0.01900,0.002743,0.005847,31.5306,0.002466,0.005375,32.5384,0.002764,0.005928,31.4913,0.002485,0.005520,32.5021,-0.00028,-0.03373,-0.54952,1.09343,-0.54532,0.03144,-0.00007,-0.03399,-0.54958,1.09377,-0.54561,0.03165,-0.00278,-0.00000,-0.00284,-0.00000,-0.00044,-0.00741,0.00778,-1.29783,0.08138,-0.16588,-0.00026,-0.00243,0.00643,-1.29664,0.08143,-0.16941,-0.00060,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7300,0.00008,0.00936,0.46275,1.00000,0.00007,0.00079,0.00006,0.00868,0.00683,0.30152,0.30051,0.00158,0.00975,2,0.03483,0,0.04900,0.01900,0.002743,0.005966,31.5308,0.002465,0.005486,32.5389,0.002764,0.006047,31.4907,0.002484,0.005631,32.5017,-0.00028,-0.03426,-0.54948,1.09334,-0.54528,0.03193,-0.00008,-0.03453,-0.54954,1.09368,-0.54556,0.03213,-0.00278,-0.00000,-0.00285,-0.00000,-0.00044,-0.00752,0.00783,-1.29780,0.08140,-0.16935,-0.00027,-0.00255,0.00646,-1.29657,0.08145,-0.17287,-0.00060,-0.00011,-0.00066,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7350,0.00008,0.00951,0.46275,1.00000,0.00007,0.00079,0.00007,0.00868,0.00694,0.30152,0.30051,0.00158,0.00988,2,0.03483,0,0.04900,0.01900,0.002742,0.006086,31.5310,0.002465,0.005598,32.5393,0.002764,0.006167,31.4900,0.002484,0.005742,32.5014,-0.00029,-0.03479,-0.54944,1.09325,-0.54523,0.03241,-0.00008,-0.03506,-0.54950,1.09359,-0.54552,0.03262,-0.00278,-0.00000,-0.00285,-0.00000,-0.00045,-0.00762,0.00789,-1.29776,0.08141,-0.17285,-0.00027,-0.00268,0.00648,-1.29650,0.08147,-0.17636,-0.00060,-0.00011,-0.00067,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7400,0.00008,0.00966,0.46275,1.00000,0.00007,0.00080,0.00007,0.00868,0.00705,0.30152,0.30051,0.00159,0.01000,2,0.03483,0,0.04900,0.01900,0.002742,0.006206,31.5312,0.002464,0.005710,32.5397,0.002764,0.006287,31.4894,0.002484,0.005855,32.5010,-0.00029,-0.03533,-0.54940,1.09315,-0.54518,0.03290,-0.00009,-0.03560,-0.54945,1.09350,-0.54547,0.03311,-0.00278,-0.00000,-0.00285,-0.00000,-0.00045,-0.00773,0.00794,-1.29772,0.08143,-0.17637,-0.00028,-0.00281,0.00651,-1.29643,0.08148,-0.17987,-0.00060,-0.00011,-0.00067,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7450,0.00009,0.00981,0.46275,1.00000,0.00007,0.00080,0.00007,0.00868,0.00716,0.30152,0.30051,0.00159,0.01013,2,0.03483,0,0.04900,0.01900,0.002741,0.006328,31.5314,0.002464,0.005824,32.5402,0.002764,0.006409,31.4887,0.002484,0.005968,32.5006,-0.00030,-0.03588,-0.54936,1.09305,-0.54513,0.03340,-0.00009,-0.03614,-0.54941,1.09340,-0.54542,0.03360,-0.00278,-0.00000,-0.00285,-0.00000,-0.00046,-0.00784,0.00800,-1.29768,0.08145,-0.17992,-0.00028,-0.00293,0.00654,-1.29636,0.08151,-0.18341,-0.00060,-0.00011,-0.00067,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7500,0.00009,0.00996,0.46275,1.00000,0.00007,0.00080,0.00007,0.00868,0.00727,0.30152,0.30051,0.00160,0.01026,2,0.03483,0,0.04900,0.01900,0.002741,0.006450,31.5316,0.002463,0.005938,32.5406,0.002764,0.006531,31.4881,0.002484,0.006082,32.5002,-0.00030,-0.03642,-0.54931,1.09295,-0.54507,0.03390,-0.00010,-0.03669,-0.54936,1.09330,-0.54538,0.03410,-0.00279,-0.00000,-0.00285,-0.00000,-0.00046,-0.00794,0.00805,-1.29763,0.08147,-0.18349,-0.00028,-0.00306,0.00656,-1.29628,0.08153,-0.18697,-0.00060,-0.00011,-0.00067,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7550,0.00009,0.01011,0.46275,1.00000,0.00007,0.00080,0.00007,0.00868,0.00738,0.30152,0.30051,0.00160,0.01039,2,0.03483,0,0.04900,0.01900,0.002741,0.006573,31.5318,0.002463,0.006053,32.5411,0.002764,0.006654,31.4874,0.002483,0.006197,32.4998,-0.00031,-0.03697,-0.54927,1.09285,-0.54502,0.03440,-0.00010,-0.03724,-0.54931,1.09320,-0.54533,0.03460,-0.00279,-0.00000,-0.00285,-0.00000,-0.00047,-0.00805,0.00811,-1.29758,0.08149,-0.18709,-0.00029,-0.00319,0.00659,-1.29621,0.08155,-0.19056,-0.00061,-0.00011,-0.00067,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7600,0.00009,0.01026,0.46275,1.00000,0.00007,0.00080,0.00008,0.00868,0.00749,0.30152,0.30051,0.00160,0.01052,2,0.03483,0,0.04900,0.01900,0.002740,0.006697,31.5320,0.002462,0.006169,32.5415,0.002764,0.006778,31.4868,0.002483,0.006313,32.4993,-0.00031,-0.03753,-0.54922,1.09275,-0.54497,0.03490,-0.00011,-0.03779,-0.54926,1.09310,-0.54528,0.03510,-0.00279,-0.00000,-0.00285,-0.00000,-0.00047,-0.00815,0.00816,-1.29754,0.08151,-0.19072,-0.00029,-0.00331,0.00661,-1.29613,0.08157,-0.19418,-0.00061,-0.00011,-0.00068,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7650,0.00009,0.01042,0.46275,1.00000,0.00007,0.00080,0.00008,0.00868,0.00760,0.30152,0.30051,0.00160,0.01065,2,0.03483,0,0.04900,0.01900,0.002740,0.006822,31.5322,0.002462,0.006285,32.5420,0.002764,0.006903,31.4861,0.002483,0.006429,32.4989,-0.00032,-0.03808,-0.54917,1.09264,-0.54491,0.03541,-0.00011,-0.03835,-0.54921,1.09299,-0.54523,0.03561,-0.00279,-0.00000,-0.00285,-0.00000,-0.00047,-0.00825,0.00822,-1.29749,0.08153,-0.19438,-0.00030,-0.00344,0.00664,-1.29604,0.08159,-0.19782,-0.00061,-0.00011,-0.00068,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7700,0.00009,0.01057,0.46275,1.00000,0.00007,0.00081,0.00008,0.00868,0.00772,0.30152,0.30051,0.00161,0.01079,2,0.03483,0,0.04900,0.01900,0.002740,0.006948,31.5324,0.002461,0.006403,32.5424,0.002764,0.007029,31.4854,0.002483,0.006547,32.4985,-0.00033,-0.03864,-0.54913,1.09253,-0.54486,0.03592,-0.00012,-0.03891,-0.54916,1.09288,-0.54517,0.03612,-0.00279,-0.00000,-0.00286,-0.00000,-0.00048,-0.00836,0.00828,-1.29743,0.08156,-0.19805,-0.00030,-0.00356,0.00666,-1.29596,0.08162,-0.20149,-0.00061,-0.00011,-0.00068,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7750,0.00009,0.01073,0.46275,1.00000,0.00007,0.00081,0.00008,0.00868,0.00783,0.30152,0.30051,0.00161,0.01092,2,0.03483,0,0.04900,0.01900,0.002739,0.007075,31.5326,0.002461,0.006521,32.5429,0.002764,0.007156,31.4847,0.002483,0.006665,32.4981,-0.00033,-0.03921,-0.54907,1.09242,-0.54480,0.03643,-0.00012,-0.03947,-0.54910,1.09277,-0.54512,0.03663,-0.00279,-0.00000,-0.00286,-0.00000,-0.00048,-0.00846,0.00834,-1.29738,0.08158,-0.20176,-0.00031,-0.00369,0.00669,-1.29587,0.08164,-0.20518,-0.00061,-0.00011,-0.00068,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7800,0.00009,0.01088,0.46275,1.00000,0.00007,0.00081,0.00009,0.00868,0.00795,0.30152,0.30051,0.00161,0.01105,2,0.03483,0,0.04900,0.01900,0.002739,0.007202,31.5328,0.002461,0.006640,32.5433,0.002765,0.007283,31.4840,0.002483,0.006784,32.4977,-0.00034,-0.03978,-0.54902,1.09231,-0.54474,0.03695,-0.00013,-0.04004,-0.54905,1.09266,-0.54507,0.03715,-0.00279,-0.00000,-0.00286,-0.00000,-0.00049,-0.00856,0.00839,-1.29732,0.08160,-0.20549,-0.00031,-0.00381,0.00672,-1.29578,0.08166,-0.20890,-0.00062,-0.00011,-0.00068,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7850,0.00009,0.01104,0.46275,1.00000,0.00007,0.00081,0.00009,0.00868,0.00807,0.30152,0.30051,0.00162,0.01119,2,0.03483,0,0.04900,0.01900,0.002739,0.007330,31.5330,0.002460,0.006760,32.5438,0.002765,0.007411,31.4833,0.002483,0.006903,32.4973,-0.00034,-0.04035,-0.54897,1.09220,-0.54468,0.03747,-0.00014,-0.04062,-0.54899,1.09255,-0.54501,0.03767,-0.00279,-0.00000,-0.00286,-0.00000,-0.00049,-0.00866,0.00845,-1.29726,0.08162,-0.20925,-0.00031,-0.00394,0.00674,-1.29569,0.08169,-0.21265,-0.00062,-0.00011,-0.00069,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7900,0.00010,0.01120,0.46275,1.00000,0.00007,0.00081,0.00009,0.00868,0.00818,0.30152,0.30051,0.00162,0.01132,2,0.03483,0,0.04900,0.01900,0.002738,0.007459,31.5332,0.002460,0.006880,32.5443,0.002765,0.007541,31.4825,0.002482,0.007024,32.4968,-0.00035,-0.04093,-0.54892,1.09208,-0.54462,0.03799,-0.00014,-0.04119,-0.54893,1.09243,-0.54495,0.03820,-0.00279,-0.00000,-0.00286,-0.00000,-0.00050,-0.00877,0.00851,-1.29720,0.08165,-0.21303,-0.00032,-0.00406,0.00677,-1.29560,0.08171,-0.21642,-0.00062,-0.00011,-0.00069,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.7950,0.00010,0.01136,0.46275,1.00000,0.00007,0.00081,0.00009,0.00868,0.00830,0.30152,0.30051,0.00162,0.01146,2,0.03483,0,0.04900,0.01900,0.002738,0.007589,31.5333,0.002459,0.007002,32.5447,0.002765,0.007671,31.4818,0.002482,0.007145,32.4964,-0.00035,-0.04151,-0.54886,1.09196,-0.54456,0.03852,-0.00015,-0.04177,-0.54887,1.09231,-0.54490,0.03872,-0.00279,-0.00000,-0.00286,-0.00000,-0.00050,-0.00887,0.00857,-1.29714,0.08167,-0.21684,-0.00032,-0.00419,0.00680,-1.29550,0.08174,-0.22021,-0.00062,-0.00011,-0.00069,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8000,0.00010,0.01152,0.46275,1.00000,0.00007,0.00081,0.00010,0.00868,0.00842,0.30152,0.30051,0.00162,0.01160,2,0.03483,0,0.04900,0.01900,0.002738,0.007720,31.5335,0.002459,0.007124,32.5452,0.002765,0.007801,31.4810,0.002482,0.007267,32.4960,-0.00036,-0.04209,-0.54880,1.09184,-0.54450,0.03905,-0.00015,-0.04235,-0.54881,1.09219,-0.54484,0.03925,-0.00280,-0.00000,-0.00287,-0.00000,-0.00051,-0.00897,0.00863,-1.29707,0.08170,-0.22067,-0.00033,-0.00431,0.00683,-1.29540,0.08177,-0.22403,-0.00063,-0.00011,-0.00069,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8050,0.00010,0.01168,0.46275,1.00000,0.00008,0.00081,0.00010,0.00868,0.00854,0.30152,0.30051,0.00163,0.01173,2,0.03483,0,0.04900,0.01900,0.002738,0.007852,31.5337,0.002458,0.007247,32.5457,0.002765,0.007933,31.4803,0.002482,0.007390,32.4955,-0.00037,-0.04268,-0.54874,1.09171,-0.54443,0.03958,-0.00016,-0.04294,-0.54875,1.09206,-0.54478,0.03979,-0.00280,-0.00000,-0.00287,-0.00000,-0.00051,-0.00907,0.00869,-1.29700,0.08172,-0.22453,-0.00033,-0.00443,0.00685,-1.29530,0.08180,-0.22788,-0.00063,-0.00011,-0.00070,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8100,0.00010,0.01185,0.46275,1.00000,0.00008,0.00082,0.00010,0.00868,0.00866,0.30152,0.30051,0.00163,0.01187,2,0.03483,0,0.04900,0.01900,0.002737,0.007984,31.5338,0.002458,0.007370,32.5462,0.002765,0.008066,31.4795,0.002482,0.007514,32.4951,-0.00037,-0.04327,-0.54869,1.09158,-0.54437,0.04012,-0.00017,-0.04353,-0.54869,1.09194,-0.54472,0.04032,-0.00280,-0.00000,-0.00287,-0.00000,-0.00052,-0.00917,0.00875,-1.29693,0.08175,-0.22841,-0.00034,-0.00456,0.00688,-1.29519,0.08182,-0.23175,-0.00063,-0.00011,-0.00070,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8150,0.00010,0.01201,0.46276,1.00000,0.00008,0.00082,0.00010,0.00868,0.00878,0.30152,0.30051,0.00163,0.01201,2,0.03483,0,0.04900,0.01900,0.002737,0.008118,31.5340,0.002458,0.007495,32.5466,0.002765,0.008199,31.4787,0.002482,0.007638,32.4947,-0.00038,-0.04386,-0.54862,1.09145,-0.54430,0.04066,-0.00017,-0.04412,-0.54862,1.09181,-0.54465,0.04086,-0.00280,-0.00000,-0.00287,-0.00000,-0.00052,-0.00926,0.00881,-1.29686,0.08178,-0.23232,-0.00034,-0.00468,0.00691,-1.29508,0.08185,-0.23565,-0.00063,-0.00011,-0.00070,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8200,0.00010,0.01217,0.46276,1.00000,0.00008,0.00082,0.00011,0.00868,0.00890,0.30152,0.30051,0.00163,0.01215,2,0.03483,0,0.04900,0.01900,0.002737,0.008252,31.5341,0.002457,0.007620,32.5471,0.002765,0.008333,31.4779,0.002482,0.007763,32.4942,-0.00039,-0.04446,-0.54856,1.09132,-0.54423,0.04120,-0.00018,-0.04472,-0.54856,1.09167,-0.54459,0.04141,-0.00280,-0.00000,-0.00287,-0.00000,-0.00053,-0.00936,0.00888,-1.29678,0.08181,-0.23625,-0.00035,-0.00480,0.00694,-1.29497,0.08188,-0.23957,-0.00064,-0.00011,-0.00071,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
