t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.4500,-0.00006,0.00195,0.46256,1.00000,0.00006,0.00055,0.00008,0.00864,0.00139,0.30137,0.30051,0.00109,0.00381,2,0.03483,0,0.04900,0.01900,0.003206,-0.003541,33.2808,0.002923,-0.003321,34.2304,0.002263,-0.003932,29.7380,0.002003,-0.003579,30.7972,-0.00027,-0.00746,-0.55216,1.09943,-0.54818,0.00877,-0.00006,-0.00775,-0.55229,1.10003,-0.54872,0.00902,-0.00250,-0.00000,-0.00263,-0.00000,-0.00044,0.12424,0.03763,-1.37512,0.10130,0.11638,-0.00008,0.12601,-0.02586,-1.23229,0.06163,0.11445,-0.00062,-0.00009,-0.00085,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.4550,-0.00006,0.00201,0.46256,1.00000,0.00006,0.00056,0.00008,0.00864,0.00143,0.30137,0.30051,0.00111,0.00390,2,0.03483,0,0.04900,0.01900,0.003215,-0.003578,33.3197,0.002931,-0.003357,34.2685,0.002251,-0.003987,29.6993,0.001992,-0.003630,30.7594,-0.00028,-0.00769,-0.55214,1.09935,-0.54813,0.00901,-0.00007,-0.00797,-0.55227,1.09997,-0.54868,0.00926,-0.00251,-0.00000,-0.00264,-0.00000,-0.00044,0.12696,0.03836,-1.37656,0.10170,0.11780,-0.00008,0.12850,-0.02652,-1.23062,0.06117,0.11597,-0.00061,-0.00009,-0.00084,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.4600,-0.00005,0.00207,0.46257,1.00000,0.00007,0.00057,0.00008,0.00864,0.00148,0.30138,0.30051,0.00113,0.00398,2,0.03483,0,0.04900,0.01900,0.003224,-0.003615,33.3589,0.002940,-0.003392,34.3070,0.002239,-0.004043,29.6603,0.001980,-0.003682,30.7211,-0.00028,-0.00791,-0.55212,1.09927,-0.54809,0.00925,-0.00008,-0.00820,-0.55226,1.09990,-0.54865,0.00951,-0.00251,-0.00000,-0.00264,-0.00000,-0.00045,0.12971,0.03909,-1.37802,0.10210,0.11920,-0.00007,0.13101,-0.02719,-1.22894,0.06072,0.11750,-0.00059,-0.00009,-0.00083,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.4650,-0.00005,0.00213,0.46257,1.00000,0.00007,0.00058,0.00009,0.00864,0.00152,0.30138,0.30051,0.00114,0.00407,2,0.03483,0,0.04900,0.01900,0.003233,-0.003652,33.3985,0.002949,-0.003427,34.3459,0.002227,-0.004099,29.6208,0.001968,-0.003733,30.6825,-0.00029,-0.00814,-0.55210,1.09919,-0.54804,0.00950,-0.00008,-0.00843,-0.55224,1.09983,-0.54862,0.00975,-0.00252,-0.00000,-0.00265,-0.00000,-0.00045,0.13250,0.03983,-1.37950,0.10251,0.12061,-0.00007,0.13354,-0.02787,-1.22725,0.06025,0.11903,-0.00058,-0.00009,-0.00083,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.4700,-0.00005,0.00219,0.46257,1.00000,0.00007,0.00059,0.00009,0.00864,0.00157,0.30138,0.30051,0.00116,0.00415,2,0.03483,0,0.04900,0.01900,0.003242,-0.003689,33.4385,0.002958,-0.003462,34.3852,0.002215,-0.004155,29.5810,0.001956,-0.003785,30.6434,-0.00030,-0.00838,-0.55209,1.09911,-0.54799,0.00975,-0.00009,-0.00866,-0.55222,1.09977,-0.54858,0.01001,-0.00252,-0.00000,-0.00266,-0.00000,-0.00046,0.13531,0.04058,-1.38099,0.10293,0.12201,-0.00007,0.13609,-0.02855,-1.22554,0.05979,0.12056,-0.00058,-0.00009,-0.00082,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.4750,-0.00004,0.00226,0.46258,1.00000,0.00007,0.00059,0.00009,0.00864,0.00161,0.30138,0.30051,0.00117,0.00424,2,0.03483,0,0.04900,0.01900,0.003251,-0.003725,33.4789,0.002967,-0.003496,34.4248,0.002202,-0.004211,29.5408,0.001944,-0.003838,30.6040,-0.00030,-0.00862,-0.55207,1.09903,-0.54795,0.01000,-0.00009,-0.00890,-0.55221,1.09970,-0.54855,0.01026,-0.00253,-0.00000,-0.00267,-0.00000,-0.00047,0.13816,0.04133,-1.38250,0.10335,0.12341,-0.00007,0.13867,-0.02924,-1.22382,0.05932,0.12210,-0.00057,-0.00009,-0.00082,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.4800,-0.00004,0.00232,0.46258,1.00000,0.00007,0.00060,0.00010,0.00864,0.00166,0.30139,0.30051,0.00119,0.00433,2,0.03483,0,0.04900,0.01900,0.003260,-0.003762,33.5196,0.002976,-0.003531,34.4649,0.002190,-0.004268,29.5002,0.001932,-0.003890,30.5642,-0.00031,-0.00886,-0.55205,1.09896,-0.54790,0.01026,-0.00010,-0.00915,-0.55219,1.09964,-0.54852,0.01052,-0.00253,-0.00000,-0.00268,-0.00000,-0.00047,0.14103,0.04209,-1.38403,0.10378,0.12480,-0.00006,0.14126,-0.02994,-1.22208,0.05885,0.12363,-0.00056,-0.00009,-0.00081,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.4850,-0.00004,0.00239,0.46258,1.00000,0.00007,0.00061,0.00010,0.00864,0.00171,0.30139,0.30051,0.00120,0.00442,2,0.03483,0,0.04900,0.01900,0.003269,-0.003797,33.5608,0.002985,-0.003565,34.5053,0.002177,-0.004325,29.4592,0.001919,-0.003942,30.5240,-0.00032,-0.00911,-0.55203,1.09888,-0.54785,0.01052,-0.00011,-0.00939,-0.55217,1.09958,-0.54849,0.01079,-0.00253,-0.00000,-0.00268,-0.00000,-0.00048,0.14394,0.04286,-1.38558,0.10421,0.12619,-0.00006,0.14388,-0.03065,-1.22034,0.05837,0.12517,-0.00055,-0.00009,-0.00081,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.4900,-0.00004,0.00245,0.46259,1.00000,0.00008,0.00061,0.00010,0.00864,0.00175,0.30139,0.30051,0.00121,0.00451,2,0.03483,0,0.04900,0.01900,0.003278,-0.003833,33.6023,0.002994,-0.003599,34.5461,0.002165,-0.004382,29.4178,0.001907,-0.003995,30.4834,-0.00032,-0.00936,-0.55201,1.09880,-0.54781,0.01078,-0.00011,-0.00964,-0.55215,1.09952,-0.54846,0.01105,-0.00254,-0.00000,-0.00269,-0.00000,-0.00049,0.14687,0.04363,-1.38714,0.10465,0.12758,-0.00006,0.14651,-0.03136,-1.21857,0.05789,0.12671,-0.00054,-0.00009,-0.00080,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.4950,-0.00003,0.00252,0.46259,1.00000,0.00008,0.00062,0.00011,0.00864,0.00180,0.30139,0.30051,0.00123,0.00460,2,0.03483,0,0.04900,0.01900,0.003287,-0.003868,33.6442,0.003003,-0.003632,34.5872,0.002152,-0.004439,29.3760,0.001894,-0.004048,30.4424,-0.00033,-0.00961,-0.55199,1.09873,-0.54777,0.01105,-0.00012,-0.00990,-0.55213,1.09946,-0.54843,0.01132,-0.00254,-0.00000,-0.00270,-0.00000,-0.00049,0.14984,0.04441,-1.38873,0.10509,0.12896,-0.00005,0.14917,-0.03208,-1.21680,0.05741,0.12824,-0.00053,-0.00009,-0.00080,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5000,-0.00003,0.00259,0.46259,1.00000,0.00008,0.00063,0.00011,0.00864,0.00185,0.30140,0.30051,0.00124,0.00469,2,0.03483,0,0.04900,0.01900,0.003297,-0.003904,33.6865,0.003013,-0.003665,34.6288,0.002139,-0.004496,29.3339,0.001881,-0.004101,30.4011,-0.00034,-0.00987,-0.55197,1.09865,-0.54772,0.01132,-0.00013,-0.01015,-0.55212,1.09940,-0.54841,0.01160,-0.00254,-0.00000,-0.00270,-0.00000,-0.00050,0.15284,0.04520,-1.39032,0.10553,0.13034,-0.00005,0.15185,-0.03281,-1.21501,0.05692,0.12978,-0.00052,-0.00009,-0.00079,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5050,-0.00003,0.00266,0.46260,1.00000,0.00008,0.00063,0.00011,0.00865,0.00190,0.30140,0.30051,0.00125,0.00478,2,0.03484,0,0.04900,0.01900,0.003306,-0.003938,33.7292,0.003022,-0.003699,34.6707,0.002125,-0.004554,29.2913,0.001868,-0.004155,30.3593,-0.00035,-0.01013,-0.55195,1.09858,-0.54768,0.01160,-0.00014,-0.01041,-0.55210,1.09934,-0.54838,0.01188,-0.00254,-0.00000,-0.00271,-0.00000,-0.00051,0.15587,0.04599,-1.39194,0.10598,0.13172,-0.00005,0.15454,-0.03355,-1.21321,0.05644,0.13132,-0.00052,-0.00009,-0.00079,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5100,-0.00003,0.00273,0.46260,1.00000,0.00008,0.00064,0.00012,0.00865,0.00195,0.30140,0.30051,0.00126,0.00487,2,0.03484,0,0.04900,0.01900,0.003316,-0.003973,33.7722,0.003031,-0.003731,34.7130,0.002112,-0.004612,29.2484,0.001855,-0.004208,30.3172,-0.00035,-0.01039,-0.55193,1.09850,-0.54763,0.01188,-0.00014,-0.01068,-0.55208,1.09928,-0.54835,0.01216,-0.00255,-0.00000,-0.00272,-0.00000,-0.00052,0.15893,0.04678,-1.39357,0.10644,0.13309,-0.00004,0.15726,-0.03429,-1.21139,0.05594,0.13287,-0.00051,-0.00009,-0.00078,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5150,-0.00003,0.00280,0.46260,1.00000,0.00008,0.00064,0.00012,0.00865,0.00200,0.30140,0.30051,0.00128,0.00496,2,0.03484,0,0.04900,0.01900,0.003325,-0.004007,33.8157,0.003041,-0.003764,34.7557,0.002099,-0.004670,29.2051,0.001842,-0.004262,30.2747,-0.00036,-0.01066,-0.55191,1.09843,-0.54759,0.01216,-0.00015,-0.01095,-0.55206,1.09922,-0.54832,0.01245,-0.00255,-0.00000,-0.00272,-0.00000,-0.00052,0.16202,0.04759,-1.39522,0.10690,0.13445,-0.00004,0.16000,-0.03504,-1.20957,0.05545,0.13441,-0.00050,-0.00009,-0.00078,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5200,-0.00002,0.00287,0.46261,1.00000,0.00008,0.00065,0.00012,0.00865,0.00206,0.30140,0.30051,0.00129,0.00506,2,0.03484,0,0.04900,0.01900,0.003335,-0.004041,33.8595,0.003051,-0.003796,34.7988,0.002085,-0.004729,29.1614,0.001828,-0.004316,30.2319,-0.00037,-0.01094,-0.55189,1.09835,-0.54755,0.01245,-0.00016,-0.01122,-0.55204,1.09916,-0.54830,0.01274,-0.00255,-0.00000,-0.00273,-0.00000,-0.00053,0.16514,0.04840,-1.39688,0.10737,0.13581,-0.00004,0.16275,-0.03580,-1.20772,0.05495,0.13595,-0.00049,-0.00009,-0.00078,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5250,-0.00002,0.00294,0.46261,1.00000,0.00009,0.00065,0.00013,0.00865,0.00211,0.30141,0.30051,0.00130,0.00515,2,0.03484,0,0.04900,0.01900,0.003345,-0.004075,33.9037,0.003060,-0.003828,34.8422,0.002071,-0.004787,29.1174,0.001815,-0.004371,30.1886,-0.00038,-0.01121,-0.55187,1.09828,-0.54750,0.01274,-0.00017,-0.01150,-0.55202,1.09911,-0.54827,0.01303,-0.00255,-0.00000,-0.00273,-0.00000,-0.00054,0.16830,0.04921,-1.39856,0.10784,0.13717,-0.00003,0.16553,-0.03657,-1.20587,0.05445,0.13750,-0.00049,-0.00009,-0.00077,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5300,-0.00002,0.00302,0.46261,1.00000,0.00009,0.00066,0.00013,0.00865,0.00216,0.30141,0.30051,0.00131,0.00525,2,0.03484,0,0.04900,0.01900,0.003354,-0.004108,33.9482,0.003070,-0.003860,34.8860,0.002057,-0.004846,29.0729,0.001801,-0.004425,30.1450,-0.00039,-0.01149,-0.55185,1.09821,-0.54746,0.01304,-0.00018,-0.01178,-0.55200,1.09905,-0.54825,0.01333,-0.00255,-0.00000,-0.00274,-0.00000,-0.00055,0.17148,0.05004,-1.40026,0.10831,0.13852,-0.00003,0.16832,-0.03734,-1.20400,0.05394,0.13904,-0.00048,-0.00009,-0.00077,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5350,-0.00002,0.00309,0.46261,1.00000,0.00009,0.00067,0.00013,0.00865,0.00222,0.30141,0.30051,0.00132,0.00535,2,0.03484,0,0.04900,0.01900,0.003364,-0.004141,33.9931,0.003080,-0.003892,34.9301,0.002043,-0.004906,29.0281,0.001787,-0.004480,30.1010,-0.00039,-0.01178,-0.55183,1.09814,-0.54742,0.01333,-0.00018,-0.01206,-0.55198,1.09899,-0.54822,0.01363,-0.00255,-0.00000,-0.00275,-0.00000,-0.00056,0.17470,0.05087,-1.40197,0.10879,0.13987,-0.00002,0.17113,-0.03812,-1.20212,0.05344,0.14059,-0.00047,-0.00009,-0.00077,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5400,-0.00001,0.00317,0.46262,1.00000,0.00009,0.00067,0.00014,0.00865,0.00227,0.30141,0.30051,0.00133,0.00545,2,0.03484,0,0.04900,0.01900,0.003374,-0.004174,34.0384,0.003090,-0.003923,34.9747,0.002029,-0.004965,28.9829,0.001773,-0.004535,30.0567,-0.00040,-0.01207,-0.55181,1.09806,-0.54738,0.01364,-0.00019,-0.01235,-0.55196,1.09894,-0.54820,0.01394,-0.00255,-0.00000,-0.00275,-0.00000,-0.00057,0.17795,0.05170,-1.40370,0.10928,0.14121,-0.00002,0.17396,-0.03890,-1.20022,0.05292,0.14214,-0.00047,-0.00009,-0.00077,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5450,-0.00001,0.00325,0.46262,1.00000,0.00009,0.00068,0.00014,0.00865,0.00233,0.30142,0.30051,0.00134,0.00554,2,0.03484,0,0.04900,0.01900,0.003384,-0.004206,34.0841,0.003100,-0.003954,35.0196,0.002014,-0.005025,28.9374,0.001759,-0.004590,30.0119,-0.00041,-0.01236,-0.55179,1.09799,-0.54734,0.01394,-0.00020,-0.01264,-0.55194,1.09888,-0.54817,0.01425,-0.00255,-0.00000,-0.00276,-0.00000,-0.00057,0.18123,0.05254,-1.40545,0.10977,0.14254,-0.00001,0.17681,-0.03970,-1.19831,0.05241,0.14369,-0.00046,-0.00009,-0.00076,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5500,-0.00001,0.00332,0.46262,1.00000,0.00009,0.00068,0.00015,0.00865,0.00239,0.30142,0.30051,0.00135,0.00564,2,0.03484,0,0.04900,0.01900,0.003394,-0.004238,34.1301,0.003110,-0.003985,35.0649,0.002000,-0.005085,28.8914,0.001745,-0.004645,29.9668,-0.00042,-0.01265,-0.55177,1.09792,-0.54729,0.01425,-0.00021,-0.01294,-0.55192,1.09882,-0.54815,0.01456,-0.00255,-0.00000,-0.00276,-0.00000,-0.00058,0.18454,0.05339,-1.40721,0.11026,0.14387,-0.00000,0.17968,-0.04050,-1.19639,0.05189,0.14524,-0.00046,-0.00009,-0.00076,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5550,-0.00001,0.00340,0.46262,1.00000,0.00010,0.00068,0.00015,0.00865,0.00245,0.30142,0.30051,0.00136,0.00574,2,0.03484,0,0.04900,0.01900,0.003404,-0.004270,34.1765,0.003120,-0.004015,35.1105,0.001985,-0.005145,28.8451,0.001731,-0.004701,29.9213,-0.00043,-0.01295,-0.55175,1.09785,-0.54725,0.01457,-0.00022,-0.01324,-0.55190,1.09877,-0.54812,0.01488,-0.00256,-0.00000,-0.00277,-0.00000,-0.00059,0.18788,0.05424,-1.40898,0.11076,0.14519,0.00000,0.18256,-0.04130,-1.19445,0.05137,0.14679,-0.00045,-0.00009,-0.00076,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5600,-0.00001,0.00348,0.46263,1.00000,0.00010,0.00069,0.00015,0.00865,0.00250,0.30142,0.30051,0.00137,0.00584,2,0.03484,0,0.04900,0.01900,0.003414,-0.004302,34.2233,0.003130,-0.004045,35.1565,0.001970,-0.005206,28.7985,0.001716,-0.004757,29.8755,-0.00044,-0.01326,-0.55172,1.09778,-0.54721,0.01488,-0.00023,-0.01354,-0.55188,1.09871,-0.54810,0.01520,-0.00256,-0.00000,-0.00277,-0.00000,-0.00060,0.19126,0.05510,-1.41078,0.11127,0.14651,0.00001,0.18546,-0.04212,-1.19250,0.05085,0.14834,-0.00044,-0.00009,-0.00076,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5650,-0.00000,0.00357,0.46263,1.00000,0.00010,0.00069,0.00016,0.00865,0.00256,0.30142,0.30051,0.00138,0.00595,2,0.03484,0,0.04900,0.01900,0.003424,-0.004333,34.2704,0.003140,-0.004075,35.2029,0.001955,-0.005267,28.7514,0.001701,-0.004813,29.8293,-0.00045,-0.01357,-0.55170,1.09770,-0.54717,0.01520,-0.00024,-0.01385,-0.55186,1.09866,-0.54808,0.01553,-0.00256,-0.00000,-0.00278,-0.00000,-0.00061,0.19466,0.05597,-1.41258,0.11178,0.14782,0.00001,0.18838,-0.04294,-1.19054,0.05032,0.14990,-0.00044,-0.00009,-0.00076,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5700,-0.00000,0.00365,0.46263,1.00000,0.00010,0.00070,0.00016,0.00865,0.00262,0.30142,0.30051,0.00139,0.00605,2,0.03484,0,0.04900,0.01900,0.003435,-0.004364,34.3179,0.003150,-0.004104,35.2496,0.001940,-0.005328,28.7040,0.001687,-0.004870,29.7827,-0.00046,-0.01388,-0.55168,1.09763,-0.54713,0.01553,-0.00024,-0.01416,-0.55183,1.09861,-0.54805,0.01585,-0.00256,-0.00000,-0.00278,-0.00000,-0.00062,0.19810,0.05684,-1.41441,0.11229,0.14913,0.00002,0.19132,-0.04377,-1.18856,0.04979,0.15145,-0.00043,-0.00009,-0.00076,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5750,-0.00000,0.00373,0.46263,1.00000,0.00010,0.00070,0.00017,0.00865,0.00269,0.30143,0.30051,0.00139,0.00615,2,0.03484,0,0.04900,0.01900,0.003445,-0.004394,34.3658,0.003160,-0.004134,35.2967,0.001925,-0.005389,28.6562,0.001672,-0.004926,29.7358,-0.00047,-0.01419,-0.55166,1.09756,-0.54709,0.01586,-0.00025,-0.01448,-0.55181,1.09855,-0.54803,0.01619,-0.00255,-0.00000,-0.00279,-0.00000,-0.00063,0.20157,0.05772,-1.41625,0.11281,0.15042,0.00003,0.19428,-0.04460,-1.18657,0.04925,0.15300,-0.00043,-0.00009,-0.00075,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5800,0.00000,0.00382,0.46264,1.00000,0.00010,0.00071,0.00017,0.00865,0.00275,0.30143,0.30051,0.00140,0.00626,2,0.03484,0,0.04900,0.01900,0.003455,-0.004424,34.4140,0.003171,-0.004163,35.3441,0.001909,-0.005451,28.6081,0.001656,-0.004983,29.6885,-0.00048,-0.01451,-0.55163,1.09749,-0.54705,0.01619,-0.00026,-0.01480,-0.55179,1.09850,-0.54801,0.01652,-0.00255,-0.00000,-0.00279,-0.00000,-0.00064,0.20507,0.05861,-1.41810,0.11333,0.15171,0.00004,0.19725,-0.04544,-1.18456,0.04872,0.15456,-0.00042,-0.00009,-0.00075,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5850,0.00000,0.00390,0.46264,1.00000,0.00011,0.00071,0.00018,0.00866,0.00281,0.30143,0.30051,0.00141,0.00636,2,0.03484,0,0.04900,0.01900,0.003466,-0.004454,34.4625,0.003181,-0.004191,35.3919,0.001894,-0.005513,28.5596,0.001641,-0.005040,29.6408,-0.00049,-0.01483,-0.55161,1.09742,-0.54700,0.01652,-0.00027,-0.01512,-0.55177,1.09844,-0.54799,0.01686,-0.00255,-0.00000,-0.00279,-0.00000,-0.00065,0.20861,0.05950,-1.41997,0.11385,0.15300,0.00004,0.20024,-0.04629,-1.18255,0.04818,0.15612,-0.00042,-0.00009,-0.00075,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5900,0.00000,0.00399,0.46264,1.00000,0.00011,0.00071,0.00018,0.00866,0.00287,0.30143,0.30051,0.00142,0.00647,2,0.03484,0,0.04900,0.01900,0.003476,-0.004484,34.5115,0.003192,-0.004219,35.4401,0.001878,-0.005575,28.5107,0.001626,-0.005098,29.5928,-0.00050,-0.01516,-0.55159,1.09735,-0.54696,0.01686,-0.00028,-0.01545,-0.55174,1.09839,-0.54796,0.01721,-0.00255,-0.00000,-0.00280,-0.00000,-0.00067,0.21217,0.06040,-1.42185,0.11438,0.15428,0.00005,0.20324,-0.04714,-1.18052,0.04763,0.15768,-0.00041,-0.00009,-0.00075,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.5950,0.00001,0.00408,0.46264,1.00000,0.00011,0.00072,0.00019,0.00866,0.00294,0.30143,0.30051,0.00143,0.00657,2,0.03484,0,0.04900,0.01900,0.003486,-0.004513,34.5608,0.003202,-0.004247,35.4886,0.001862,-0.005638,28.4615,0.001610,-0.005155,29.5444,-0.00051,-0.01549,-0.55156,1.09728,-0.54692,0.01721,-0.00029,-0.01578,-0.55172,1.09834,-0.54794,0.01756,-0.00255,-0.00000,-0.00280,-0.00000,-0.00068,0.21577,0.06130,-1.42375,0.11492,0.15555,0.00006,0.20626,-0.04800,-1.17847,0.04709,0.15923,-0.00041,-0.00009,-0.00075,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6000,0.00001,0.00417,0.46264,1.00000,0.00011,0.00072,0.00019,0.00866,0.00300,0.30143,0.30051,0.00143,0.00668,2,0.03484,0,0.04900,0.01900,0.003497,-0.004542,34.6104,0.003213,-0.004275,35.5375,0.001846,-0.005701,28.4119,0.001594,-0.005213,29.4957,-0.00052,-0.01582,-0.55154,1.09720,-0.54688,0.01755,-0.00030,-0.01611,-0.55170,1.09828,-0.54792,0.01791,-0.00255,-0.00000,-0.00281,-0.00000,-0.00069,0.21940,0.06222,-1.42567,0.11546,0.15681,0.00007,0.20930,-0.04887,-1.17641,0.04654,0.16079,-0.00040,-0.00009,-0.00075,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6050,0.00001,0.00426,0.46265,1.00000,0.00011,0.00072,0.00019,0.00866,0.00307,0.30144,0.30051,0.00144,0.00679,2,0.03484,0,0.04900,0.01900,0.003507,-0.004570,34.6604,0.003223,-0.004302,35.5867,0.001830,-0.005764,28.3620,0.001578,-0.005272,29.4466,-0.00053,-0.01616,-0.55151,1.09713,-0.54684,0.01791,-0.00031,-0.01645,-0.55167,1.09823,-0.54790,0.01827,-0.00255,-0.00000,-0.00281,-0.00000,-0.00070,0.22307,0.06313,-1.42760,0.11600,0.15807,0.00008,0.21235,-0.04974,-1.17434,0.04598,0.16235,-0.00040,-0.00009,-0.00075,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.6100,0.00001,0.00435,0.46265,1.00000,0.00011,0.00073,0.00020,0.00866,0.00313,0.30144,0.30051,0.00145,0.00690,2,0.03484,0,0.04900,0.01900,0.003518,-0.004598,34.7108,0.003234,-0.004329,35.6363,0.001813,-0.005827,28.3117,0.001562,-0.005330,29.3972,-0.00054,-0.01651,-0.55149,1.09706,-0.54680,0.01826,-0.00032,-0.01680,-0.55165,1.09817,-0.54788,0.01863,-0.00255,-0.00000,-0.00282,-0.00000,-0.00071,0.22676,0.06406,-1.42954,0.11655,0.15932,0.00009,0.21541,-0.05062,-1.17226,0.04543,0.16392,-0.00040,-0.00009,-0.00075,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
